instructor,instructor_first_name,course,course_name,num_excellence_awards,num_outstanding_awards,uiuc_award,national_award,rmp_num_reviews,rmp_rating,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,term,num_sections,gened,num_semesters,num_students,avg_gpa,total_faculty_awards,teaching_next_semester
Yan,Jia,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.047619047619047616,0.5714285714285714,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,"['sp2023', 'sp2021', 'sp2022', 'sp2025', 'fa2020', 'fa2021']",1.0,,5,21.0,3.429047619047619,0,False
Ho,Frances,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.041666666666666664,0.6666666666666666,0.08333333333333333,0.0,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,"['fa2024', 'sp2025']",1.0,,1,24.0,3.61125,0,False
Okegbe,Samantha,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.24175824175824176,0.31868131868131866,0.1978021978021978,0.06593406593406594,0.06593406593406594,0.04395604395604396,0.03296703296703297,0.01098901098901099,0.01098901098901099,0.0,0.0,0.0,0.01098901098901099,"['fa2019', 'fa2024', 'sp2020', 'sp2024', 'sp2021', 'fa2020', 'fa2021']",8.0,,7,91.0,3.61956043956044,0,False
Livingston,Noah,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.06818181818181818,0.3409090909090909,0.18181818181818182,0.13636363636363635,0.11363636363636363,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,"['fa2022', 'sp2023', 'sp2022']",2.0,,3,44.0,3.439772727272727,0,False
McGowan,Andrew,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.0,0.45652173913043476,0.1956521739130435,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,['fa2023'],2.0,,1,46.0,3.398913043478261,0,False
St John,Jeremiah,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.049079754601226995,0.38650306748466257,0.19631901840490798,0.08588957055214724,0.17177914110429449,0.049079754601226995,0.018404907975460124,0.012269938650306749,0.012269938650306749,0.0,0.0,0.0,0.018404907975460124,"['fa2022', 'fa2023', 'fa2024', 'sp2023', 'sp2024', 'sp2025']",7.0,,5,163.0,3.483128834355828,0,False
Salas,Mia,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.24285714285714285,0.42857142857142855,0.14285714285714285,0.02857142857142857,0.1,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,"['fa2022', 'sp2023', 'fa2021', 'sp2022']",3.0,,4,70.0,3.7195714285714288,0,False
Balester,Nathan,CMN 101: Public Speaking,Public Speaking,0.0,0.0,[],[],0.0,,0.055900621118012424,0.33540372670807456,0.2360248447204969,0.10559006211180125,0.10559006211180125,0.043478260869565216,0.024844720496894408,0.031055900621118012,0.018633540372670808,0.006211180124223602,0.006211180124223602,0.0,0.031055900621118012,"['fa2022', 'fa2024', 'sp2023', 'sp2024', 'sp2025', 'fa2023']",7.0,,5,161.0,3.381490683229814,0,False
Quick,Brian,CMN 102: Introduction to Communication,Introduction to Communication,13.0,12.0,"['Campus Award for Excellence in Undergraduate Teaching – Faculty', ""LAS - Dean's Awards for Excellence in Undergraduate Teaching""]",[],71.0,4.6,0.1039307128580946,0.22584943371085942,0.13191205862758162,0.09060626249167222,0.12924716855429713,0.06995336442371752,0.05263157894736842,0.07128580946035976,0.030646235842771485,0.016655562958027982,0.029980013324450366,0.0073284477015323115,0.039973351099267154,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025', 'fa2025']",11.0,Social & Beh Sci - Beh Sci,9,1501.0,3.0528980679546964,2,True
Pool,Kirsten,CMN 102: Introduction to Communication,Introduction to Communication,0.0,0.0,[],[],0.0,,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.05357142857142857,0.03571428571428571,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,"['sp2022', 'sp2021', 'fa2021', 'fa2020']",2.0,Social & Beh Sci - Beh Sci,4,56.0,3.709107142857143,0,False
Morrow,Ethan,CMN 102: Introduction to Communication,Introduction to Communication,0.0,0.0,[],[],0.0,,0.12280701754385964,0.2982456140350877,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.0,0.0,0.03508771929824561,0.0,0.07017543859649122,"['fa2021', 'sp2025', 'sp2022']",2.0,Social & Beh Sci - Beh Sci,2,57.0,3.2105263157894743,0,False
Edor,Matthew,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.6363636363636364,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2024'],1.0,Composition I,1,22.0,3.7731818181818184,0,False
Kolson,Erica,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.7272727272727273,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.18181818181818182,['fa2023'],1.0,Composition I,1,22.0,3.151818181818182,0,False
Klajbor-Smith,Michael,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.7272727272727273,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,"['fa2022', 'fa2021']",1.0,Composition I,2,22.0,3.7881818181818185,0,False
De Oliveira Miranda Gomes,Renata,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.47619047619047616,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,['fa2024'],1.0,Composition I,1,21.0,3.6033333333333335,0,False
Mendelson,Emily,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.5454545454545454,0.22727272727272727,0.18181818181818182,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2023', 'fa2022']",1.0,Composition I,2,22.0,3.7427272727272722,0,False
Han,Junhyung,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.7619047619047619,0.07142857142857142,0.0,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.047619047619047616,['fa2023'],2.0,Composition I,1,42.0,3.587619047619047,0,False
Sanders,Jacob,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.8787878787878788,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,"['fa2022', 'fa2023', 'fa2021', 'fa2024']",3.0,Composition I,4,66.0,3.792878787878788,0,False
Murphy,Kathleen,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.7931034482758621,0.09195402298850575,0.022988505747126436,0.05747126436781609,0.011494252873563218,0.0,0.011494252873563218,0.011494252873563218,0.0,0.0,0.0,0.0,"['fa2023', 'fa2024']",4.0,Composition I,2,87.0,3.8317241379310354,0,False
Rahman,Mrittika,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.7142857142857143,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2023', 'fa2022']",1.0,Composition I,2,21.0,3.7623809523809526,0,False
Kincer,Terry,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.6363636363636364,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.13636363636363635,['fa2024'],1.0,Composition I,1,22.0,3.136818181818182,0,False
G Son,Gopashis,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,"['fa2024', 'fa2023']",1.0,Composition I,2,22.0,3.4695454545454543,0,False
Shields,Lillianna,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.6976744186046512,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,['fa2024'],2.0,Composition I,1,43.0,3.6669767441860466,0,False
Wright,Anna,CMN 111: Oral & Written Comm I,Oral &amp; Written Comm I,0.0,0.0,[],[],0.0,,0.0,0.6818181818181818,0.09090909090909091,0.0,0.13636363636363635,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2023', 'fa2024']",1.0,Composition I,2,22.0,3.6818181818181817,0,False
Kolson,Erica,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.6976744186046512,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2024'],2.0,Composition I,1,43.0,3.7758139534883726,0,False
Wright,Anna,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.8571428571428571,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2024', 'sp2025']",1.0,Composition I,1,21.0,3.920952380952381,0,False
Han,Junhyung,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.7619047619047619,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2024'],1.0,Composition I,1,21.0,3.9052380952380954,0,False
Murphy,Kathleen,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.782608695652174,0.13043478260869565,0.06521739130434782,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2024', 'sp2025']",2.0,Composition I,1,46.0,3.8769565217391313,0,False
Rahman,Mrittika,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.75,0.13636363636363635,0.0,0.022727272727272728,0.06818181818181818,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,"['sp2024', 'sp2023']",2.0,Composition I,2,44.0,3.773409090909091,0,False
Mai,Shuxian,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.8181818181818182,0.045454545454545456,0.045454545454545456,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2023', 'sp2022']",1.0,Composition I,2,22.0,3.833636363636364,0,False
Sanders,Jacob,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.8955223880597015,0.04477611940298507,0.014925373134328358,0.029850746268656716,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,"['sp2023', 'sp2024', 'sp2022', 'sp2025']",3.0,Composition I,3,67.0,3.915522388059702,0,False
Freeman,Julius,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.3488372093023256,0.4883720930232558,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,"['sp2023', 'sp2022']",2.0,Composition I,2,43.0,3.6060465116279072,0,False
McGuire,Maeve,CMN 112: Oral & Written Comm II,Oral &amp; Written Comm II,0.0,0.0,[],[],0.0,,0.0,0.6363636363636364,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456,"['sp2024', 'sp2023']",1.0,Composition I,2,22.0,3.4400000000000004,0,False
Moist,John,CMN 210: Public Comm in Everyday Life,Public Comm in Everyday Life,0.0,0.0,[],[],9.0,4.9,0.0,0.7796610169491526,0.0847457627118644,0.01694915254237288,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.01694915254237288,"['fa2020', 'fa2021', 'sp2021']",3.0,"Humanities - Hist & Phil, Cultural Studies - Western",3,59.0,3.717627118644068,0,False
O'Gorman,Thomas,CMN 210: Public Comm in Everyday Life,Public Comm in Everyday Life,7.0,2.0,[],[],0.0,,0.006600660066006601,0.39933993399339934,0.16501650165016502,0.08250825082508251,0.11551155115511551,0.0429042904290429,0.0231023102310231,0.052805280528052806,0.0231023102310231,0.009900990099009901,0.0165016501650165,0.009900990099009901,0.052805280528052806,"['fa2018', 'fa2020', 'sp2020', 'sp2021', 'sp2022', 'sp2023']",6.0,"Humanities - Hist & Phil, Cultural Studies - Western",6,303.0,3.19953795379538,0,False
Farrar,Cassidy,CMN 210: Public Comm in Everyday Life,Public Comm in Everyday Life,0.0,0.0,[],[],0.0,,0.07272727272727272,0.2727272727272727,0.18181818181818182,0.12727272727272726,0.16363636363636364,0.05454545454545454,0.05454545454545454,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0,['sp2024'],2.0,"Humanities - Hist & Phil, Cultural Studies - Western",1,55.0,3.3274545454545454,0,False
Bunch,Caroline,CMN 211: Business and Professional Communication,Business and Professional Communication,6.0,1.0,[],[],9.0,2.4,0.06060606060606061,0.5151515151515151,0.10606060606060606,0.12121212121212122,0.12121212121212122,0.030303030303030304,0.0,0.015151515151515152,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,"['fa2023', 'fa2024', 'sp2024', 'sp2023', 'sp2025', 'sp2022', 'fa2022', 'fa2025']",3.0,,6,66.0,3.5809090909090906,0,True
Harris,John,CMN 211: Business and Professional Communication,Business and Professional Communication,0.0,0.0,[],[],0.0,,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,"['fa2022', 'sp2022', 'sp2023', 'fa2021']",1.0,,4,22.0,3.4400000000000004,0,False
Cunningham,Leanne,CMN 211: Business and Professional Communication,Business and Professional Communication,3.0,2.0,[],[],0.0,,0.06111111111111111,0.3888888888888889,0.18888888888888888,0.07222222222222222,0.15,0.027777777777777776,0.027777777777777776,0.044444444444444446,0.016666666666666666,0.011111111111111112,0.0,0.0,0.011111111111111112,"['fa2023', 'fa2024', 'sp2023', 'sp2024', 'sp2025', 'fa2022', 'fa2025']",8.0,,5,180.0,3.4541111111111107,0,True
Hannan,Shawn,CMN 211: Business and Professional Communication,Business and Professional Communication,5.0,0.0,[],[],10.0,3.4,0.0,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,['sp2022'],1.0,,1,22.0,2.848636363636363,0,False
Johnson,Lauren,CMN 212: Intro to Organizational Comm,Intro to Organizational Comm,0.0,0.0,[],[],0.0,,0.1111111111111111,0.3055555555555556,0.0625,0.041666666666666664,0.2222222222222222,0.0625,0.0,0.09027777777777778,0.034722222222222224,0.006944444444444444,0.013888888888888888,0.006944444444444444,0.041666666666666664,"['fa2020', 'fa2021', 'sp2021', 'sp2022', 'sp2023']",6.0,,5,144.0,3.1346527777777777,0,False
Okegbe,Samantha,CMN 212: Intro to Organizational Comm,Intro to Organizational Comm,0.0,0.0,[],[],0.0,,0.17164179104477612,0.22388059701492538,0.17164179104477612,0.08208955223880597,0.05970149253731343,0.05970149253731343,0.04477611940298507,0.06716417910447761,0.05970149253731343,0.014925373134328358,0.014925373134328358,0.0,0.029850746268656716,"['fa2021', 'fa2022', 'sp2022', 'sp2023']",5.0,,4,134.0,3.1970149253731344,0,False
Ruge-Jones,Luisa,CMN 212: Intro to Organizational Comm,Intro to Organizational Comm,0.0,3.0,[],[],0.0,,0.06779661016949153,0.2542372881355932,0.11864406779661017,0.05084745762711865,0.11864406779661017,0.11864406779661017,0.06779661016949153,0.06779661016949153,0.0,0.0,0.01694915254237288,0.06779661016949153,0.05084745762711865,"['fa2020', 'sp2021']",3.0,,2,59.0,2.9215254237288137,0,False
Kim,Min,CMN 212: Intro to Organizational Comm,Intro to Organizational Comm,4.0,0.0,[],[],0.0,,0.03278688524590164,0.2786885245901639,0.21311475409836064,0.14754098360655737,0.13114754098360656,0.07377049180327869,0.04918032786885246,0.02459016393442623,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,"['fa2023', 'fa2024', 'sp2024', 'sp2025']",4.0,,3,122.0,3.3254918032786884,0,False
Barley,William,CMN 213: Small Group Communication,Small Group Communication,7.0,17.0,"[""LAS - Dean's Awards for Excellence in Undergraduate Teaching""]",[],0.0,,0.09090909090909091,0.30303030303030304,0.18181818181818182,0.09090909090909091,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0,0.0,0.0,0.0,"['fa2024', 'sp2025']",1.0,,1,33.0,3.384242424242424,1,False
Macswain,Chandler,CMN 213: Small Group Communication,Small Group Communication,0.0,0.0,[],[],0.0,,0.21524663677130046,0.273542600896861,0.16591928251121077,0.13901345291479822,0.07174887892376682,0.04484304932735426,0.03139013452914798,0.017937219730941704,0.004484304932735426,0.008968609865470852,0.008968609865470852,0.008968609865470852,0.008968609865470852,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'sp2021', 'sp2022', 'sp2024', 'sp2023']",10.0,,8,223.0,3.505381165919282,0,False
Wright-Dixon,Trina,CMN 214: Organizational Communication & Diversity,Organizational Communication &amp; Diversity,8.0,0.0,[],[],18.0,2.4,0.1588785046728972,0.12149532710280374,0.13551401869158877,0.14018691588785046,0.11682242990654206,0.06542056074766354,0.0794392523364486,0.04672897196261682,0.07476635514018691,0.02336448598130841,0.0,0.004672897196261682,0.03271028037383177,"['fa2021', 'fa2022', 'fa2024', 'sp2022', 'sp2023', 'sp2025']",8.0,Cultural Studies - US Minority,5,214.0,3.048411214953271,0,False
Fields,Victoria,CMN 214: Organizational Communication & Diversity,Organizational Communication &amp; Diversity,0.0,0.0,[],[],0.0,,0.35135135135135137,0.1981981981981982,0.09009009009009009,0.11711711711711711,0.08108108108108109,0.036036036036036036,0.036036036036036036,0.018018018018018018,0.009009009009009009,0.018018018018018018,0.009009009009009009,0.0,0.036036036036036036,"['fa2023', 'sp2024']",4.0,Cultural Studies - US Minority,2,111.0,3.426306306306307,0,False
Klajbor-Smith,Michael,CMN 220: Communicating Public Policy,Communicating Public Policy,0.0,0.0,[],[],0.0,,0.0,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['sp2023'],1.0,"Advanced Composition, Grand Challenge-Sustainability",1,21.0,3.9523809523809526,0,False
Klajbor,Michael,CMN 220: Communicating Public Policy,Communicating Public Policy,0.0,0.0,[],[],0.0,,0.0,0.7391304347826086,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,"['sp2024', 'fa2023']",1.0,Advanced Composition,2,23.0,3.5217391304347827,0,False
Rodriguez,Emily,CMN 220: Communicating Public Policy,Communicating Public Policy,0.0,1.0,[],[],0.0,,0.0,0.8095238095238095,0.09523809523809523,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2021', 'fa2020']",2.0,Advanced Composition,2,42.0,3.857619047619048,0,False
Golding,Wallace,CMN 220: Communicating Public Policy,Communicating Public Policy,0.0,0.0,[],[],12.0,4.5,0.14606741573033707,0.5730337078651685,0.07865168539325842,0.02247191011235955,0.07865168539325842,0.0449438202247191,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.0,"['fa2023', 'fa2024', 'sp2024', 'sp2025']",4.0,Advanced Composition,3,89.0,3.685730337078652,0,False
Tscholl,Gabriela,CMN 220: Communicating Public Policy,Communicating Public Policy,0.0,0.0,[],[],0.0,,0.0,0.7640449438202247,0.056179775280898875,0.0,0.11235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.011235955056179775,0.0,0.0,0.011235955056179775,0.02247191011235955,"['fa2021', 'sp2022']",4.0,"Advanced Composition, Grand Challenge-Sustainability",2,89.0,3.678202247191012,0,False
Farnworth,Megan,CMN 230: Intro to Interpersonal Comm,Intro to Interpersonal Comm,0.0,0.0,[],[],0.0,,0.16964285714285715,0.23214285714285715,0.16071428571428573,0.15178571428571427,0.09821428571428571,0.07142857142857142,0.044642857142857144,0.017857142857142856,0.017857142857142856,0.0,0.008928571428571428,0.0,0.026785714285714284,"['fa2022', 'sp2023', 'sp2022', 'fa2021']",4.0,Social & Beh Sci - Soc Sci,4,112.0,3.36625,0,False
Kelpinski,Lindsay,CMN 230: Intro to Interpersonal Comm,Intro to Interpersonal Comm,0.0,0.0,[],[],7.0,4.1,0.125,0.2840909090909091,0.11363636363636363,0.13636363636363635,0.07954545454545454,0.06818181818181818,0.056818181818181816,0.03409090909090909,0.0,0.03409090909090909,0.03409090909090909,0.0,0.03409090909090909,"['fa2022', 'sp2023', 'sp2020', 'fa2019']",3.0,Social & Beh Sci - Soc Sci,4,88.0,3.208181818181818,0,False
Guntzviller,Lisa,CMN 230: Intro to Interpersonal Comm,Intro to Interpersonal Comm,13.0,10.0,"[""LAS - Dean's Awards for Excellence in Undergraduate Teaching""]",[],20.0,4.1,0.23214285714285715,0.274234693877551,0.1096938775510204,0.08928571428571429,0.08035714285714286,0.061224489795918366,0.03826530612244898,0.025510204081632654,0.01403061224489796,0.017857142857142856,0.012755102040816327,0.008928571428571428,0.03571428571428571,"['fa2016', 'fa2018', 'fa2020', 'fa2021', 'fa2023', 'fa2024', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2024', 'sp2025', 'fa2017']",13.0,Social & Beh Sci - Soc Sci,14,784.0,3.3360459183673465,1,True
